,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
180,Why is life so hard lately? Why does everything go wrong for me? Why does my mom have to be sick can't she get better? upset,Why does my mom have to be sick she can't get better it makes me upset.,"['self_affirmation', 'thankfulness']","Why is life so hard lately? Why does everything go wrong for me? Why does my mom have to be sick can't she get better? upset Strategy: ['self_affirmation', 'thankfulness']","['self_affirmation', 'thankfulness'] ","['self_affirmation', 'thankfulness'] Why does my mom have to be sick she can't get better it makes me upset."
181,I can not do all this homework.. Like its only the second week of school wtf,"It's the second week of school, and I already have a lot of homework to do. But it's okay, soon I'll finish all of it.",['impermanence'],I can not do all this homework.. Like its only the second week of school wtf Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] It's the second week of school, and I already have a lot of homework to do. But it's okay, soon I'll finish all of it."
182,College is too confusing and is already stressful and I'm not even close to starting.,"I feel like college is confusing and stressful. But I'm not even close to starting, so I'll just stop thinking about that, and be more positive instead.",['growth'],College is too confusing and is already stressful and I'm not even close to starting. Strategy: ['growth'],['growth'] ,"['growth'] I feel like college is confusing and stressful. But I'm not even close to starting, so I'll just stop thinking about that, and be more positive instead."
183,Sorry guys. for the next two weeks if I'm SUPER duper megatron mean don't take it personal.,Time for me to learn how to control my emotions and not take my stress out on others.,['growth'],Sorry guys. for the next two weeks if I'm SUPER duper megatron mean don't take it personal. Strategy: ['growth'],['growth'] ,['growth'] Time for me to learn how to control my emotions and not take my stress out on others.
184,Soul destroying day. Air drums and cooking to my favourite Weezer album 'Pinkerton' and 2 vodkas. Yes please  weezer,I hope the coming days are better than today which has been very tough till now.,"['impermanence', 'optimism']","Soul destroying day. Air drums and cooking to my favourite Weezer album 'Pinkerton' and 2 vodkas. Yes please  weezer Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I hope the coming days are better than today which has been very tough till now."
185,Cox hits a single bit a bad throw gets her to second. Let's go!! 1 out bottom of 7 tied game.,"They'll win, we just have to be positive, and it will happen!",['optimism'],Cox hits a single bit a bad throw gets her to second. Let's go!! 1 out bottom of 7 tied game. Strategy: ['optimism'],['optimism'] ,"['optimism'] They'll win, we just have to be positive, and it will happen!"
186,73 MORE DAYS TILL PROM OMG I'M GONNA CRY BC I KNOW I'M GONNA DO EVERYTHING LAST MINUTE,"Prom is in 73 days, it will be so fun!",['optimism'],73 MORE DAYS TILL PROM OMG I'M GONNA CRY BC I KNOW I'M GONNA DO EVERYTHING LAST MINUTE Strategy: ['optimism'],['optimism'] ,"['optimism'] Prom is in 73 days, it will be so fun!"
187,You'd think I'd learn from my mistakes.. Not recreate the same ones over and over.,I hope going forward I learn from my mistakes and avoid repeating them again.,['growth'],You'd think I'd learn from my mistakes.. Not recreate the same ones over and over. Strategy: ['growth'],['growth'] ,['growth'] I hope going forward I learn from my mistakes and avoid repeating them again.
188,"In other news, I reactivated my account, which says a lot of my current mindset",I have reactivated my account for now. I hope it is not permanent.,['impermanence'],"In other news, I reactivated my account, which says a lot of my current mindset Strategy: ['impermanence']",['impermanence'] ,['impermanence'] I have reactivated my account for now. I hope it is not permanent.
189,There are a bunch of professors reviewing my portfolio and deciding my future right here. Right now. Kind of profound ain't it?,My portfolio is being reviewed! My future's being decided!!,['optimism'],There are a bunch of professors reviewing my portfolio and deciding my future right here. Right now. Kind of profound ain't it? Strategy: ['optimism'],['optimism'] ,['optimism'] My portfolio is being reviewed! My future's being decided!!
190,Hoping that they figure out whats wrong I hate seeing you in pain. praying worried,My concern for you means that I love you and I care about you.,['thankfulness'],Hoping that they figure out whats wrong I hate seeing you in pain. praying worried Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] My concern for you means that I love you and I care about you.
191,If I at least try and make a conversation it would be nice if you actually tried back this is why I hardly talk to people!,Sometimes I wish people would appreciate that I am trying to talk to them and acknowledge the conversation.,['impermanence'],If I at least try and make a conversation it would be nice if you actually tried back this is why I hardly talk to people! Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Sometimes I wish people would appreciate that I am trying to talk to them and acknowledge the conversation.
192,I just want a job where I can come home and not stress about it,I am thinking that I can find a job ill enjoy more soon,['optimism'],I just want a job where I can come home and not stress about it Strategy: ['optimism'],['optimism'] ,['optimism'] I am thinking that I can find a job ill enjoy more soon
193,"Ohhh what i would give to turn back the hands of time, back to before things in my family were so crazy",Things with my family could always be worse.,['neutralizing'],"Ohhh what i would give to turn back the hands of time, back to before things in my family were so crazy Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] Things with my family could always be worse.
194,"I mean school is starting, 2 of my relatives are in hospital and so on","Getting ready to start school, while have relatives in the hospital is rough.  Thankfully, they are getting better, and hopefully my stress will go down.",['thankfulness'],"I mean school is starting, 2 of my relatives are in hospital and so on Strategy: ['thankfulness']",['thankfulness'] ,"['thankfulness'] Getting ready to start school, while have relatives in the hospital is rough.  Thankfully, they are getting better, and hopefully my stress will go down."
195,"After I get home from work, I'm just gonna cry. Today sucks. Pregnancy hormones make it worse.","Today wasn't the best day. I feel like I'm going to cry, but that's the pregnancy hormones talking, and I'm sure I'll be okay soon.","['impermanence', 'optimism']","After I get home from work, I'm just gonna cry. Today sucks. Pregnancy hormones make it worse. Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] Today wasn't the best day. I feel like I'm going to cry, but that's the pregnancy hormones talking, and I'm sure I'll be okay soon."
196,That moment when you're not sure what test is tomorrow so you cram all of this useless knowledge into your brain UGH :(,"I have to learn a lot for this test, and even if it's not useful I still value the knowledge",['thankfulness'],That moment when you're not sure what test is tomorrow so you cram all of this useless knowledge into your brain UGH :( Strategy: ['thankfulness'],['thankfulness'] ,"['thankfulness'] I have to learn a lot for this test, and even if it's not useful I still value the knowledge"
