,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
282,Dreamt last night I won a Fell Race and got disqualified for wearing bright orange track shoes with custom spikes?!,Funny dream last night where I won a race but was dq'ed for custom shoes. Looks like I need to get more into fashion,['growth'],Dreamt last night I won a Fell Race and got disqualified for wearing bright orange track shoes with custom spikes?! Strategy: ['growth'],['growth'] ,['growth'] Funny dream last night where I won a race but was dq'ed for custom shoes. Looks like I need to get more into fashion
283,"If you havent cried at LEAST 3 times today, are you really in grad school? lonely","Grad school is tough but I really care about it, one of the most important things in my life is my education.",['self_affirmation'],"If you havent cried at LEAST 3 times today, are you really in grad school? lonely Strategy: ['self_affirmation']",['self_affirmation'] ,"['self_affirmation'] Grad school is tough but I really care about it, one of the most important things in my life is my education."
284,Hate being pissed off  need to go home to see mother Theresa and the father,I need to learn how to relax and control myself! Everything happens for a reason!,"['growth', 'impermanence']","Hate being pissed off  need to go home to see mother Theresa and the father Strategy: ['growth', 'impermanence']","['growth', 'impermanence'] ","['growth', 'impermanence'] I need to learn how to relax and control myself! Everything happens for a reason!"
285,Need to get crackin so I can get my own place and move the fuck out before I lose it. So much shit to do!,"I will be able to move from this place to get my own soon, I just have to be patient.",['impermanence'],Need to get crackin so I can get my own place and move the fuck out before I lose it. So much shit to do! Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] I will be able to move from this place to get my own soon, I just have to be patient."
286,Major prepping for my interview on Monday. By prepping of course I mean cramming as much research as I can into my tiny brain.,"I am cramming my brain with so many things for my interview on Monday, but I am sure I will be the winner.",['optimism'],Major prepping for my interview on Monday. By prepping of course I mean cramming as much research as I can into my tiny brain. Strategy: ['optimism'],['optimism'] ,"['optimism'] I am cramming my brain with so many things for my interview on Monday, but I am sure I will be the winner."
287,You KNOW you've had a bad day at work when a customer yells at you and looks like she's about to attack you.,"Work was tough today but at least it's over now, and now I can relax tonight!",['optimism'],You KNOW you've had a bad day at work when a customer yells at you and looks like she's about to attack you. Strategy: ['optimism'],['optimism'] ,"['optimism'] Work was tough today but at least it's over now, and now I can relax tonight!"
288,anxious irritated panicky excited hopeful ambivalent wideawake oh! These mixed emotions are driving me crazy. T_T,Experiencing a set of strong emotions shows me that I still have the ability to feel.,['thankfulness'],anxious irritated panicky excited hopeful ambivalent wideawake oh! These mixed emotions are driving me crazy. T_T Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] Experiencing a set of strong emotions shows me that I still have the ability to feel.
289,Worst day of my life. Can't wait to go to bed and wake up and it be over! badluck,Today was one of the worst days of my life but I at least can wake up tomorrow.,['thankfulness'],Worst day of my life. Can't wait to go to bed and wake up and it be over! badluck Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] Today was one of the worst days of my life but I at least can wake up tomorrow.
290,Isis has eye drops 52 and willow is being booked for the 2nd. I also reserved dog harnesses. stressed but pups are,I have bad experience with dogs but some of them are kind.,['optimism'],Isis has eye drops 52 and willow is being booked for the 2nd. I also reserved dog harnesses. stressed but pups are Strategy: ['optimism'],['optimism'] ,['optimism'] I have bad experience with dogs but some of them are kind.
291,I cant wait to get to that point in my life when Im thankful for all the hard times but for now I wouldnt mind those hard times easing up juuuuuust a tad.,"I wish the hard times would ease up right now, but this will make the better times even better","['impermanence', 'optimism']","I cant wait to get to that point in my life when Im thankful for all the hard times but for now I wouldnt mind those hard times easing up juuuuuust a tad. Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I wish the hard times would ease up right now, but this will make the better times even better"
292,"If someone says one wrong thing, or I so as do something stupid, I will cry. And it will not be pretty.",I hope a good night's sleep improves my mood and clears my head.,"['impermanence', 'optimism']","If someone says one wrong thing, or I so as do something stupid, I will cry. And it will not be pretty. Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I hope a good night's sleep improves my mood and clears my head."
293,After weeks of not biting my nails I thought I had almost broken my habit But now I know I haven't,I completed several weeks of not bitting my nails!,"['growth', 'neutralizing', 'optimism']","After weeks of not biting my nails I thought I had almost broken my habit But now I know I haven't Strategy: ['growth', 'neutralizing', 'optimism']","['growth', 'neutralizing', 'optimism'] ","['growth', 'neutralizing', 'optimism'] I completed several weeks of not bitting my nails!"
294,Of course the truck would die on my way back to my parents house on the night I have a 3pg paper and two tests due by midnight.,Life is full of challenges but each challenge is a lesson and I will grow from my truck breaking and having to get this paper done.,"['growth', 'neutralizing', 'optimism']","Of course the truck would die on my way back to my parents house on the night I have a 3pg paper and two tests due by midnight. Strategy: ['growth', 'neutralizing', 'optimism']","['growth', 'neutralizing', 'optimism'] ","['growth', 'neutralizing', 'optimism'] Life is full of challenges but each challenge is a lesson and I will grow from my truck breaking and having to get this paper done."
295,All the MBA Management classes are taking all the professors and leaving no classes for undergrads and I feel like crying.,There aren't many undergrad classes this semester because the profs are all doing MBA Management classes. I'll use this as an opportunity to broaden my horizons.,['growth'],All the MBA Management classes are taking all the professors and leaving no classes for undergrads and I feel like crying. Strategy: ['growth'],['growth'] ,['growth'] There aren't many undergrad classes this semester because the profs are all doing MBA Management classes. I'll use this as an opportunity to broaden my horizons.
