,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
2102,I just want to be home with my friends and family. It's so hard being so far from home.,"Despite the distance, I know I will be with my friends and family soon.",['optimism'],I just want to be home with my friends and family. It's so hard being so far from home. Strategy: ['optimism'],['optimism'] ,"['optimism'] Despite the distance, I know I will be with my friends and family soon."
2103,Why am I in this mood today? I am never ill. Don't know what's wrong with me. toomuchgoingon,Being sometimes moody helps drain all the stuck feelings until I let myself breathe in peace.,"['neutralizing', 'thankfulness']","Why am I in this mood today? I am never ill. Don't know what's wrong with me. toomuchgoingon Strategy: ['neutralizing', 'thankfulness']","['neutralizing', 'thankfulness'] ","['neutralizing', 'thankfulness'] Being sometimes moody helps drain all the stuck feelings until I let myself breathe in peace."
2104,I should probably just go to sleep because I'm not gonna get a text back.,"They must not be ready to text me, yet. I'm going to get some needed sleep.",['self_affirmation'],I should probably just go to sleep because I'm not gonna get a text back. Strategy: ['self_affirmation'],['self_affirmation'] ,"['self_affirmation'] They must not be ready to text me, yet. I'm going to get some needed sleep."
2105,After 2 tests and a quiz I am running out of steam. Still have an organismal lab test tomorrow help stressed,I already had 2 tests and a quiz while also having a lab test tomorrow but I will be able to go through it since I am a strong person.,['self_affirmation'],After 2 tests and a quiz I am running out of steam. Still have an organismal lab test tomorrow help stressed Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] I already had 2 tests and a quiz while also having a lab test tomorrow but I will be able to go through it since I am a strong person.
2106,Defo booking a spa day for when all of this horrible Uni work is completed,Looking forward to a relaxing spa day to reward myself for finishing my university coursework.,['optimism'],Defo booking a spa day for when all of this horrible Uni work is completed Strategy: ['optimism'],['optimism'] ,['optimism'] Looking forward to a relaxing spa day to reward myself for finishing my university coursework.
2107,I actually think i want a night to myself where I can just eat and watch Netflix and rest. exhausted,I'm glad I have the chance to have a night to myself to just relax.,"['optimism', 'thankfulness']","I actually think i want a night to myself where I can just eat and watch Netflix and rest. exhausted Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I'm glad I have the chance to have a night to myself to just relax."
2108,I just want to burry myself in a box underground for a few days. annoyed irritated frustrated,I have had a difficult few days but I know that I will feel better after a few days rest.,"['neutralizing', 'optimism']","I just want to burry myself in a box underground for a few days. annoyed irritated frustrated Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I have had a difficult few days but I know that I will feel better after a few days rest."
2109,"sometimes I feel like my life is running me, instead of the other way around","I think I need to work hard to gain back control of my life, I can do.","['growth', 'neutralizing', 'optimism']","sometimes I feel like my life is running me, instead of the other way around Strategy: ['growth', 'neutralizing', 'optimism']","['growth', 'neutralizing', 'optimism'] ","['growth', 'neutralizing', 'optimism'] I think I need to work hard to gain back control of my life, I can do."
2110,When your tired and you just want to give up PUSH THROUGH. motivation FridayFeeIing tired college amwriting,When you're tired don't let it get you down try to push through it.,['optimism'],When your tired and you just want to give up PUSH THROUGH. motivation FridayFeeIing tired college amwriting Strategy: ['optimism'],['optimism'] ,['optimism'] When you're tired don't let it get you down try to push through it.
2111,I'm trying very hard to refrain from complaining about all the things I have to complain about.,Recognizing that stopping complaining is a good thing is rewarding,['optimism'],I'm trying very hard to refrain from complaining about all the things I have to complain about. Strategy: ['optimism'],['optimism'] ,['optimism'] Recognizing that stopping complaining is a good thing is rewarding
2112,"Seriously hoping mark goes to London tomorrow, one less person for me to run around and look after","I hope Mark has a great time in London, I only wish him well!",['neutralizing'],"Seriously hoping mark goes to London tomorrow, one less person for me to run around and look after Strategy: ['neutralizing']",['neutralizing'] ,"['neutralizing'] I hope Mark has a great time in London, I only wish him well!"
2113,Leave for five days and I come back to the hugest mess of crap to do,"Even though I have a lot of work today, I am thankful I was able to get away for a while.","['optimism', 'thankfulness']","Leave for five days and I come back to the hugest mess of crap to do Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] Even though I have a lot of work today, I am thankful I was able to get away for a while."
2114,hate masters assignments. on the verge of a mental breakdown in the middle of the library :(,"The masters assignments are really hard, but at least I'm getting progressively closer to my masters while studying in the library.","['neutralizing', 'optimism']","hate masters assignments. on the verge of a mental breakdown in the middle of the library :( Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] The masters assignments are really hard, but at least I'm getting progressively closer to my masters while studying in the library."
2115,I really don't like being forced to make decisions. Especially when I have to worry about pleasing others with my choices,I am going to try to make choices that make me happy.,['growth'],I really don't like being forced to make decisions. Especially when I have to worry about pleasing others with my choices Strategy: ['growth'],['growth'] ,['growth'] I am going to try to make choices that make me happy.
2116,Can't sleep because the Hayward decision is looming and will make or break the Jazz - going to be a long day tomo stayward,"I can't sleep because the Hayward decision is looming, and will make or break the Jazz. But I'll just take a sleeping pill, and stop worrying about what's to come.",['impermanence'],Can't sleep because the Hayward decision is looming and will make or break the Jazz - going to be a long day tomo stayward Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] I can't sleep because the Hayward decision is looming, and will make or break the Jazz. But I'll just take a sleeping pill, and stop worrying about what's to come."
